Id,Time,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,Temp,Humi,pitch,roll,yaw
175,0.87,-0.006189587,-0.0517874,1.004477,92.80931,-611.1881,-297.168,-0.1575808,0.6558388,-0.02401063,28.99285,53.65212,0,0,0
176,0.875,-0.003366498,-0.05157045,1.001059,20.51508,-650.8516,-227.8806,-0.1526776,0.6541889,-0.02093073,28.98623,53.62745,0,0,0
177,0.88,-0.004143974,-0.05134594,0.9998208,18.96997,-557.439,-227.0098,-0.1515782,0.6528373,-0.0090043,28.98025,53.60474,0,0,0
178,0.885,-0.00209787,-0.05181035,1.000167,23.33457,-635.8043,-239.4525,-0.1511334,0.6504219,-0.0004611952,28.97501,53.58422,0,0,0
179,0.89,-0.0043145,-0.05223438,1.002433,7.490998,-579.9617,-235.5343,-0.150078,0.6498358,-0.006005073,28.97062,53.56607,0,0,0
180,0.895,-0.001906177,-0.05140008,0.9989758,18.54506,-596.2625,-255.6478,-0.1499724,0.6477301,-0.01889264,28.96715,53.55039,0,0,0
181,0.9,-0.005750429,-0.0500434,0.999428,104.9179,-553.6227,-205.1427,-0.1530792,0.6468349,-0.02250968,28.96464,53.5373,0,0,0
182,0.905,-0.00644064,-0.05084715,0.9942589,18.69835,-591.3027,-191.7886,-0.1552671,0.6461236,-0.01330022,28.96314,53.52682,0,0,0
183,0.91,-0.007819923,-0.05137181,0.9991309,42.32367,-517.397,-228.0486,-0.1530788,0.649837,-0.006004894,28.96266,53.51896,0,0,0
184,0.915,-0.006292649,-0.05075258,0.9974273,74.19579,-583.8676,-257.3758,-0.1487821,0.6538894,-0.011313,28.96322,53.51372,0,0,0
185,0.92,-0.006218962,-0.0518687,0.9993418,98.16093,-558.4102,-279.4235,-0.1500787,0.6573396,-0.02101051,28.96481,53.51104,0,0,0
186,0.925,-0.003296923,-0.04942245,0.9929255,33.68192,-592.3123,-290.1142,-0.1560947,0.6558679,-0.02259235,28.96737,53.51082,0,0,0
187,0.93,-0.003779167,-0.0503998,0.9953854,73.50851,-601.6294,-284.2487,-0.1590817,0.6543382,-0.01800931,28.97089,53.51297,0,0,0
188,0.935,-0.0009571368,-0.05066718,0.9951705,50.44061,-571.7347,-227.825,-0.1556526,0.6525176,-0.01643553,28.97527,53.5173,0,0,0
189,0.94,-0.0008146758,-0.05122596,0.9973299,67.17731,-612.1234,-249.2502,-0.1545811,0.6528375,-0.01800853,28.98042,53.52357,0,0,0
190,0.945,0.001051403,-0.05100893,0.9945909,82.05058,-584.8529,-236.5425,-0.1597653,0.6514332,-0.01635176,28.98623,53.53159,0,0,0
191,0.95,4.285875e-05,-0.04967076,0.9937176,69.74445,-603.9955,-211.8135,-0.1635828,0.6513369,-0.0120066,28.98082,53.51926,0,0,0
192,0.955,-0.00157982,-0.05043704,0.9954674,92.12531,-571.9601,-183.1435,-0.1579521,0.650573,-0.01124852,28.97458,53.50583,0,0,0
193,0.96,-0.0005910445,-0.04865719,0.996855,42.96325,-623.5583,-250.3114,-0.1500782,0.6513369,-0.01500796,28.96911,53.49429,0,0,0
194,0.965,-0.005489542,-0.05034828,0.9999983,36.49902,-587.5275,-243.1297,-0.1493884,0.6505266,-0.01773387,28.96453,53.48483,0,0,0
195,0.97,-0.002995256,-0.04809038,0.9932906,71.08213,-609.9451,-245.9982,-0.1545799,0.6513367,-0.01650814,28.96094,53.47762,0,0,0
196,0.975,-0.007329233,-0.05015596,0.997897,85.14117,-532.4565,-212.4669,-0.156485,0.6506863,-0.01398277,28.9584,53.47276,0,0,0
197,0.98,-0.00509159,-0.04881296,0.9948201,29.50726,-591.5779,-248.3251,-0.1545799,0.6498357,-0.01350738,28.95695,53.47033,0,0,0
198,0.985,-0.008107249,-0.05216739,1.000106,4.592247,-561.3954,-216.1177,-0.1532374,0.6465894,-0.01498323,28.95662,53.47039,0,0,0
199,0.99,-0.001692947,-0.05048456,0.994705,-29.57078,-660.3026,-264.9058,-0.1545803,0.6468354,-0.01650834,28.95742,53.47291,0,0,0
200,0.995,-0.004316961,-0.05204659,0.9993513,45.09669,-589.3668,-245.8918,-0.1559861,0.6492203,-0.01657589,28.95934,53.47787,0,0,0
201,1,-0.0003374143,-0.05082486,0.9954349,-27.72037,-678.5755,-204.9251,-0.1575811,0.6528366,-0.01500712,28.96234,53.48521,0,0,0
202,1.005,-0.004127764,-0.05235736,1.002273,35.85829,-543.3882,-219.6763,-0.1578621,0.6503182,-0.0125137,28.96637,53.49482,0,0,0
203,1.01,0.0008666703,-0.05192083,0.9998333,57.13272,-622.4036,-226.3111,-0.1545789,0.645334,-0.01050586,28.97138,53.5066,0,0,0
204,1.015,-0.003061277,-0.05104128,1.003101,47.44493,-542.4722,-206.0527,-0.1483021,0.6419303,-0.01058897,28.97726,53.52031,0,0,0
205,1.02,-0.002335676,-0.04973421,0.9976732,-7.932034,-619.7521,-192.5807,-0.1470782,0.6468354,-0.01350763,28.9839,53.53573,0,0,0
206,1.025,-0.006672828,-0.05189663,1.003537,85.00873,-562.1993,-177.2048,-0.1538144,0.652266,-0.01711733,28.99115,53.55259,0,0,0
207,1.03,-0.00411421,-0.04928841,1.00016,39.45892,-572.8745,-196.2733,-0.1620832,0.6528363,-0.01800867,28.9886,53.55149,0,0,0
208,1.035,-0.007795105,-0.05185013,1.004768,11.76408,-577.0526,-249.9207,-0.1627129,0.6462955,-0.01569018,28.98363,53.54614,0,0,0
209,1.04,-0.005501982,-0.051135,0.9982244,51.79505,-566.2674,-279.5536,-0.1575811,0.6438339,-0.01350699,28.97933,53.54221,0,0,0
210,1.045,-0.005832292,-0.05239644,1.002576,38.36382,-536.6932,-264.1066,-0.1536681,0.6461791,-0.01338098,28.97577,53.53988,0,0,0
211,1.05,-0.004494464,-0.0495714,0.9999634,-25.32769,-607.1345,-262.0129,-0.1545799,0.6498359,-0.01350677,28.97306,53.53925,0,0,0
212,1.055,-0.004830433,-0.05098521,1.00481,98.44102,-565.2192,-287.5378,-0.1559821,0.6479679,-0.01231827,28.97125,53.54041,0,0,0
213,1.06,-0.003210084,-0.05136288,1.000244,74.12418,-574.8915,-297.801,-0.1545784,0.6483366,-0.01200707,28.97037,53.54339,0,0,0
214,1.065,-0.003595527,-0.05092789,0.9998551,51.37817,-578.938,-237.8237,-0.1494517,0.6523339,-0.01454879,28.97045,53.54821,0,0,0
215,1.07,-0.004131367,-0.05126403,0.9980156,96.62421,-577.8896,-252.2949,-0.1440749,0.6573396,-0.01800931,28.9715,53.55486,0,0,0
216,1.075,-0.003822755,-0.05233918,0.9987103,112.9582,-584.1157,-202.4238,-0.1421889,0.6554987,-0.01914552,28.97351,53.56328,0,0,0
217,1.08,-0.004494958,-0.05120089,1.000913,58.40245,-528.9962,-218.7845,-0.1470778,0.6543397,-0.01800867,28.97644,53.57343,0,0,0
218,1.085,-0.003030492,-0.04923495,0.9963203,-6.307117,-591.5004,-228.402,-0.1548596,0.6574138,-0.01617069,28.98027,53.58521,0,0,0
219,1.09,-0.006658535,-0.05098113,0.9989403,74.53023,-546.4675,-245.8589,-0.1590814,0.6633418,-0.01350591,28.98493,53.59851,0,0,0
220,1.095,-0.003228846,-0.04734896,0.9938293,172.1621,-562.8445,-253.1782,-0.1565642,0.6612118,-0.00930537,28.99034,53.61319,0,0,0
221,1.1,-0.005210714,-0.05072463,1.001175,173.4365,-543.9172,-235.3592,-0.1530798,0.6543375,-0.006004178,28.99641,53.62907,0,0,0
222,1.105,0.001159742,-0.04885996,0.9943341,40.01656,-603.9597,-238.6388,-0.1534913,0.6477809,-0.007400738,29.00299,53.6459,0,0,0
223,1.11,-0.002127327,-0.05239474,0.9978986,53.14745,-563.5908,-274.609,-0.1575819,0.6483366,-0.01350763,29.00116,53.64712,0,0,0
224,1.115,0.001161241,-0.04699057,0.9920385,45.405,-612.3069,-275.3672,-0.1604169,0.6515861,-0.01880258,28.99535,53.64098,0,0,0
225,1.12,-0.004841527,-0.05200028,0.9981036,70.93904,-470.8247,-210.5811,-0.1605818,0.6573402,-0.01800781,28.99012,53.63599,0,0,0
226,1.125,-0.0001857636,-0.05059896,0.9943204,72.13962,-583.7372,-173.8431,-0.1574409,0.6598798,-0.01208241,28.9856,53.6324,0,0,0
227,1.13,-0.003573658,-0.05093108,0.9985653,75.70049,-479.5045,-175.0647,-0.1515766,0.6588393,-0.007504883,28.98188,53.63041,0,0,0
228,1.135,-0.001782973,-0.05047519,0.9934295,74.09241,-578.5565,-178.1793,-0.1442189,0.6526853,-0.008675131,28.97903,53.63022,0,0,0
229,1.14,-0.006469132,-0.05165091,0.9982243,58.6092,-526.6819,-233.1299,-0.141075,0.6498364,-0.01350749,28.97713,53.63197,0,0,0
230,1.145,-0.003331741,-0.05046562,0.9978605,33.70522,-606.2438,-303.8802,-0.1449164,0.6499451,-0.01673695,28.9762,53.63571,0,0,0
231,1.15,-0.006655359,-0.05061293,1.001215,52.92442,-585.1935,-264.3515,-0.1530799,0.6513361,-0.01650829,28.97626,53.64155,0,0,0
232,1.155,-0.004122312,-0.04997932,0.9964504,26.02128,-571.5344,-217.5861,-0.1579614,0.6482596,-0.01502789,28.97731,53.64946,0,0,0
233,1.16,-0.004214861,-0.049844,0.9982675,74.94042,-560.9066,-230.4292,-0.1575813,0.6468351,-0.01500851,28.97935,53.65943,0,0,0
234,1.165,-0.003247798,-0.05029059,0.9972365,0.5299368,-576.3251,-267.7122,-0.1552611,0.6474507,-0.01694232,28.98234,53.67141,0,0,0
235,1.17,-0.002496913,-0.05114627,0.9999927,69.99893,-585.9146,-292.7744,-0.1560812,0.6498361,-0.01950984,28.98623,53.68524,0,0,0
236,1.175,-0.003125273,-0.0504294,0.9982811,8.227679,-560.053,-256.2498,-0.1586253,0.6486645,-0.02027231,28.99094,53.70077,0,0,0
237,1.18,-0.00193051,-0.05149981,0.9996129,74.34816,-597.8835,-239.9236,-0.1590808,0.6498374,-0.01800881,28.99638,53.71777,0,0,0
238,1.185,-0.001839769,-0.05006132,0.9993998,137.1218,-588.1852,-257.1382,-0.1548781,0.6531479,-0.01493562,29.00244,53.73595,0,0,0
239,1.19,-0.002222241,-0.05094449,1.000978,46.8097,-645.2339,-237.5176,-0.1500781,0.6573392,-0.01500851,29.00161,53.74131,0,0,0
240,1.195,-0.004630614,-0.05124627,1.002674,57.71942,-581.6001,-158.6125,-0.1491157,0.6555892,-0.01804668,28.99539,53.73653,0,0,0
241,1.2,-0.004481348,-0.05074448,1.000972,-0.9935868,-617.692,-211.843,-0.1530794,0.6528369,-0.01950934,28.9898,53.73273,0,0,0
242,1.205,-0.007609271,-0.05077903,0.9990869,71.02006,-573.0709,-247.7366,-0.1561325,0.6497989,-0.01724468,28.98495,53.73002,0,0,0
243,1.21,-0.005692363,-0.05020782,0.9987997,51.07214,-628.4496,-274.4593,-0.1545792,0.6483353,-0.01500826,28.98096,53.72849,0,0,0
244,1.215,-0.006173328,-0.05289113,1.002813,63.99986,-565.8369,-250.5048,-0.1503569,0.6455092,-0.0160081,28.97791,53.72821,0,0,0
245,1.22,-0.005616927,-0.04875464,1.000936,109.7447,-642.1738,-219.7693,-0.1500786,0.6483378,-0.01800906,28.97582,53.72913,0,0,0
246,1.225,-0.007094013,-0.05111391,1.002941,53.12444,-538.8716,-264.2808,-0.1536131,0.6557001,-0.01775734,28.97476,53.7313,0,0,0
247,1.23,-0.0045454,-0.05003811,0.9973158,48.28356,-578.5721,-295.1969,-0.1560802,0.6633416,-0.01650854,28.97473,53.73466,0,0,0
248,1.235,-0.006717846,-0.05198276,1.002316,-20.07417,-582.4448,-276.4497,-0.1543299,0.6612092,-0.01642154,28.97573,53.73914,0,0,0
249,1.24,-0.002822581,-0.05129702,0.9984449,63.20802,-613.6041,-261.7052,-0.1530794,0.6543372,-0.01650829,28.97776,53.74472,0,0,0
250,1.245,-0.004855582,-0.05186782,1.000146,94.29235,-538.2112,-282.0763,-0.1542696,0.6478269,-0.01544065,28.98079,53.75131,0,0,0
251,1.25,-0.003212336,-0.04923099,0.9941749,19.52585,-574.7474,-273.7463,-0.1545787,0.6468341,-0.01500801,28.98476,53.75884,0,0,0
252,1.255,-0.005115066,-0.04962178,0.996323,43.14777,-532.5216,-216.0806,-0.1505388,0.6451086,-0.01620687,28.98961,53.76722,0,0,0
253,1.26,-0.002381111,-0.04953244,0.9957595,-42.37585,-621.6745,-248.2917,-0.1470768,0.643834,-0.01650779,28.99524,53.77634,0,0,0
254,1.265,-0.004714136,-0.0502477,0.9976766,51.21271,-570.0524,-226.1211,-0.1480691,0.643647,-0.01419241,29.00154,53.78607,0,0,0
255,1.27,-0.001443434,-0.04977265,0.9940749,21.09551,-600.3307,-280.9055,-0.1515786,0.6498381,-0.01200621,29.00251,53.78535,0,0,0
256,1.275,-0.003961846,-0.0505243,0.993322,85.27853,-493.6658,-278.4545,-0.1526636,0.656935,-0.01207061,28.99665,53.77158,0,0,0
257,1.28,-0.001793082,-0.05118318,0.9932885,122.3813,-560.2582,-243.095,-0.1530797,0.661841,-0.01200546,28.99147,53.7588,0,0,0
258,1.285,-0.002211875,-0.04991565,0.9959047,81.44091,-589.1096,-212.8001,-0.1546911,0.6590471,-0.009469269,28.9871,53.74743,0,0,0
259,1.29,-0.0007572392,-0.0499028,0.9943635,15.63001,-657.9498,-193.8449,-0.15608,0.6543382,-0.007505133,28.98363,53.73783,0,0,0
260,1.295,-0.003648167,-0.0519509,0.9952343,34.14707,-585.0151,-230.1479,-0.1539658,0.6507101,-0.009958459,28.98116,53.73032,0,0,0
261,1.3,-0.002260874,-0.05098605,0.9920098,21.90926,-571.2314,-258.6389,-0.1515789,0.6528379,-0.01500776,28.97974,53.72522,0,0,0
262,1.305,-0.004471505,-0.0512135,0.996559,58.00776,-619.2964,-221.1115,-0.152106,0.6544029,-0.01709536,28.9794,53.72273,0,0,0
263,1.31,-0.003974246,-0.04910071,0.9963328,51.91585,-595.0194,-201.8156,-0.1545794,0.6543382,-0.01500776,28.98017,53.72308,0,0,0
264,1.315,-0.005377667,-0.05049904,0.9984486,59.88529,-594.7137,-218.2227,-0.1541104,0.6514575,-0.01308708,28.98204,53.72638,0,0,0
265,1.32,-0.004628553,-0.04788873,0.9952662,31.84471,-619.1486,-246.3146,-0.1515786,0.6528386,-0.01500851,28.985,53.73273,0,0,0
266,1.325,-0.005765628,-0.04995638,0.9988983,48.933,-587.5965,-216.7183,-0.1505892,0.6561134,-0.01867238,28.98902,53.74216,0,0,0
267,1.33,-0.003212667,-0.05141796,0.9964814,5.082397,-589.6289,-254.0472,-0.1530792,0.658839,-0.01950909,28.99402,53.75462,0,0,0
268,1.335,-0.003079039,-0.05160747,1.000673,109.9694,-550.5035,-312.1555,-0.154703,0.6542754,-0.01655158,28.99994,53.76996,0,0,0
269,1.34,-0.00103492,-0.05200424,0.9999703,101.6877,-557.6955,-302.1296,-0.1530787,0.6483361,-0.01350699,29.00666,53.788,0,0,0
270,1.345,-0.001207952,-0.05100367,0.9979479,168.3701,-547.4282,-281.8452,-0.1499094,0.6460828,-0.01306767,29.01405,53.80843,0,0,0
271,1.35,-0.0009149365,-0.05126294,0.9998738,-29.22085,-598.381,-222.0902,-0.1500781,0.6528384,-0.01350624,29.01755,53.82268,0,0,0
272,1.355,-0.001541954,-0.05048437,1.000747,214.9146,-611.3298,-265.195,-0.1525213,0.6585159,-0.0118052,29.01269,53.82234,0,0,0
273,1.36,-0.003327891,-0.05328712,1.003864,-58.24672,-494.7405,-135.7804,-0.1530782,0.6573384,-0.009005157,29.0084,53.82384,0,0,0
274,1.365,-0.00119474,-0.05022457,0.9992405,-63.95066,-597.0847,-187.4317,-0.1493635,0.6495261,-0.008753883,29.00479,53.8272,0,0,0
275,1.37,-0.008911115,-0.05139001,1.000841,55.94556,-516.2648,-243.8386,-0.1470778,0.6483364,-0.01200664,29.00194,53.83239,0,0,0
276,1.375,-0.005750531,-0.04974785,0.9986112,87.29745,-564.779,-211.8691,-0.1509704,0.6527954,-0.01518271,28.99991,53.83927,0,0,0
277,1.38,-0.008451093,-0.05140817,1.003117,120.9971,-472.8389,-234.0883,-0.159082,0.655838,-0.01500726,28.99874,53.84768,0,0,0
278,1.385,-0.004298878,-0.05075108,0.999051,45.64974,-538.3018,-256.9081,-0.1623235,0.6505767,-0.0125156,28.99842,53.85745,0,0,0
279,1.39,-0.007746528,-0.05231732,1.001603,39.52937,-508.3651,-262.9712,-0.15758,0.6483366,-0.01200771,28.99898,53.86832,0,0,0
280,1.395,-0.003322613,-0.04805566,0.9974371,-1.596429,-608.0956,-270.9927,-0.1501447,0.6517766,-0.01576983,29.00038,53.88005,0,0,0
281,1.4,-0.00608627,-0.05035623,1.001608,10.14828,-556.3001,-273.9026,-0.1485778,0.6558383,-0.02101011,29.00261,53.8924,0,0,0
282,1.405,-0.001595239,-0.04960314,1.000218,21.67179,-661.7382,-296.8583,-0.1521478,0.6518639,-0.02199752,29.0056,53.90508,0,0,0
283,1.41,-0.004971798,-0.0512924,1.003653,138.7848,-533.6849,-215.0758,-0.1545789,0.6498374,-0.01650679,29.0093,53.91788,0,0,0
284,1.415,-0.0008739211,-0.05059988,0.9967636,96.03225,-576.6432,-256.9923,-0.1516981,0.6532819,-0.008920656,29.01363,53.93051,0,0,0
285,1.42,-0.00479283,-0.05148552,1.000049,148.2128,-538.238,-210.2949,-0.1485778,0.6573382,-0.006004357,29.01849,53.94275,0,0,0
286,1.425,-0.001475161,-0.05012655,0.9969752,75.1617,-578.4122,-236.3192,-0.1498931,0.6518598,-0.00913836,29.02376,53.95431,0,0,0
287,1.43,-0.004647435,-0.05157086,1.000958,113.118,-486.0343,-197.3301,-0.1545797,0.646836,-0.01350699,29.02636,53.95951,0,0,0
288,1.435,-0.003974151,-0.04812755,0.9935771,22.70976,-577.6302,-174.9179,-0.1559584,0.6490029,-0.01454093,29.01887,53.94465,0,0,0
289,1.44,-0.004894698,-0.05160321,0.9968749,159.8205,-554.9617,-252.6735,-0.1530792,0.655838,-0.01350774,29.01172,53.92916,0,0,0
290,1.445,-0.00119489,-0.0493979,0.99496,77.73405,-576.9477,-229.3625,-0.1504017,0.6540332,-0.01441,29.00505,53.91349,0,0,0
291,1.45,-0.002713609,-0.05006443,0.9994165,30.18356,-574.8214,-258.6005,-0.1530804,0.6483361,-0.01800956,28.99898,53.89801,0,0,0
292,1.455,-0.0002282899,-0.05026356,0.9950181,93.75491,-574.4229,-264.9391,-0.1581727,0.6464982,-0.02060698,28.99361,53.88312,0,0,0
293,1.46,-0.002031039,-0.04887002,0.994871,189.283,-546.0031,-169.6983,-0.1605823,0.6528379,-0.01950959,28.98902,53.86917,0,0,0
294,1.465,-0.002157315,-0.05017518,0.992709,17.38911,-566.6373,-190.9873,-0.1584192,0.6561518,-0.01679138,28.98526,53.85654,0,0,0
295,1.47,-0.001479314,-0.05019692,0.9961289,166.7168,-543.8207,-244.2001,-0.1560802,0.6543377,-0.01650904,28.9824,53.84555,0,0,0
296,1.475,-0.004701809,-0.05232147,0.9989004,99.33409,-545.0916,-221.4944,-0.1548648,0.6493499,-0.01869863,28.98045,53.8365,0,0,0
297,1.48,-0.001133872,-0.05056625,0.9970991,23.8791,-617.5284,-303.2434,-0.1530784,0.6498368,-0.01950909,28.97944,53.82967,0,0,0
298,1.485,-0.006849164,-0.05063178,0.9993401,2.183603,-585.3345,-238.5165,-0.1494605,0.6522977,-0.01684311,28.97937,53.82526,0,0,0
299,1.49,-0.003143699,-0.04810143,0.9946317,64.23121,-673.4473,-279.5673,-0.1485781,0.6543377,-0.01350699,28.98022,53.82341,0,0,0
300,1.495,-0.005931375,-0.05227042,1.002929,82.52802,-559.4827,-272.1284,-0.151891,0.6514702,-0.01261746,28.98196,53.82427,0,0,0
301,1.5,-0.0004543377,-0.05061626,0.9981878,21.17679,-638.3306,-266.8572,-0.1560807,0.6498366,-0.01350699,28.98452,53.82779,0,0,0
302,1.505,-0.005869269,-0.05126867,1.002659,87.55744,-553.368,-201.8467,-0.1566569,0.6498868,-0.01381386,28.98783,53.83392,0,0,0
303,1.51,0.0004992821,-0.04855646,0.9954602,61.74062,-655.8903,-271.7967,-0.1560807,0.6528376,-0.01350699,28.99029,53.83976,0,0,0
304,1.515,-0.004142892,-0.05117369,1.002148,76.45985,-548.2861,-321.4662,-0.1563356,0.6528903,-0.01344664,28.98155,53.82603,0,0,0
305,1.52,0.001372509,-0.05182426,0.9996022,43.29622,-610.7465,-264.2574,-0.1560797,0.6528376,-0.01350749,28.97353,53.81483,0,0,0
306,1.525,-0.003602431,-0.05175061,1.003726,50.70088,-493.9726,-234.7592,-0.1526929,0.6519988,-0.01400794,28.96637,53.80634,0,0,0
307,1.53,-0.0003963639,-0.04900146,0.9978611,37.27922,-596.5128,-204.4527,-0.1500784,0.6528369,-0.01650904,28.96019,53.80066,0,0,0
308,1.535,-0.00704213,-0.04969025,1.001055,66.15442,-509.618,-207.6967,-0.1513219,0.6506528,-0.01978187,28.95509,53.79784,0,0,0
309,1.54,-0.004453802,-0.05037669,0.9988519,123.8322,-557.4144,-210.0487,-0.1545792,0.6483353,-0.01950859,28.95115,53.79778,0,0,0
310,1.545,-0.008355289,-0.05196841,1.003411,67.07169,-519.5527,-182.4577,-0.1539516,0.6459742,-0.01467183,28.9484,53.80039,0,0,0
311,1.55,-0.00643694,-0.04987928,0.9990208,-17.01461,-575.0912,-251.8062,-0.1500776,0.6483371,-0.01050593,28.94689,53.80548,0,0,0
312,1.555,-0.00866835,-0.05228299,1.001288,38.05387,-564.8903,-229.093,-0.1475983,0.6523701,-0.01091744,28.9466,53.81283,0,0,0
313,1.56,-0.005800034,-0.05116928,0.9970549,0.1442684,-560.7291,-220.441,-0.1500784,0.6588415,-0.01350749,28.94754,53.82221,0,0,0
314,1.565,-0.003574579,-0.05096642,1.001153,90.96609,-541.1041,-247.1096,-0.1536273,0.6624284,-0.01498303,28.94968,53.83334,0,0,0
315,1.57,-0.004698943,-0.0505809,1.000069,104.7671,-524.8086,-293.1487,-0.1545797,0.6633413,-0.01650879,28.95295,53.84591,0,0,0
316,1.575,-0.003115799,-0.05040921,0.9998496,131.5072,-569.988,-260.2179,-0.1529819,0.6583862,-0.01868688,28.95728,53.85964,0,0,0
317,1.58,-0.001731381,-0.04995584,0.9960511,47.96694,-558.7353,-255.4953,-0.1530792,0.6528369,-0.01800781,28.96258,53.87418,0,0,0
318,1.585,-0.00220656,-0.05040045,0.9977697,99.38948,-604.3478,-205.3711,-0.1540858,0.6478738,-0.0129677,28.96871,53.8892,0,0,0
319,1.59,-0.002820467,-0.04999645,0.9981385,108.174,-561.1652,-197.9875,-0.1530787,0.6483364,-0.009005658,28.97552,53.90436,0,0,0
320,1.595,-0.00190193,-0.04988255,0.9982038,117.7048,-551.9254,-204.6559,-0.1497875,0.650564,-0.01077367,28.96967,53.89482,0,0,0
321,1.6,-0.005363497,-0.05006905,0.9963753,40.56673,-559.2022,-206.8818,-0.1500789,0.6543384,-0.01500751,28.96446,53.88534,0,0,0
322,1.605,-0.004464071,-0.04752595,0.9937028,19.40349,-569.6559,-272.5366,-0.1545747,0.6546365,-0.01583324,28.96002,53.87621,0,0,0
323,1.61,-0.004977482,-0.05007618,0.9970891,61.5825,-561.6102,-226.245,-0.1575803,0.6543384,-0.01350674,28.95642,53.86769,0,0,0
324,1.615,-0.003025144,-0.0485145,0.994601,118.7217,-554.8047,-233.0894,-0.1541242,0.6528583,-0.01189634,28.95375,53.86004,0,0,0
325,1.62,-0.003896548,-0.05149132,0.9973138,134.1084,-538.6855,-310.819,-0.1500789,0.6543387,-0.01200646,28.95205,53.8535,0,0,0
326,1.625,-0.0002040971,-0.04946264,0.9931069,49.79411,-584.1503,-309.8015,-0.1517943,0.6551639,-0.01243246,28.95135,53.8483,0,0,0
327,1.63,-0.002618426,-0.05171894,0.9945048,109.825,-566.79,-261.6384,-0.1575808,0.6558383,-0.01350749,28.95163,53.84466,0,0,0
328,1.635,-0.0003273804,-0.05092737,0.9933704,109.7604,-645.5876,-291.3401,-0.1584135,0.6526667,-0.01553018,28.95292,53.84275,0,0,0
329,1.64,-0.002449463,-0.05134082,0.9982026,91.50281,-517.5463,-267.5966,-0.1530789,0.6498361,-0.01650779,28.9552,53.84276,0,0,0
330,1.645,0.0004505171,-0.05088594,0.9943388,72.59298,-557.0259,-268.8809,-0.1484874,0.6475629,-0.01472049,28.95841,53.8448,0,0,0
331,1.65,-0.002741537,-0.05094332,0.9951463,72.00562,-551.9899,-187.6093,-0.1515799,0.6498366,-0.01200596,28.96251,53.84893,0,0,0
332,1.655,-0.0008634194,-0.0503379,0.9955934,-15.56243,-644.3338,-212.9597,-0.1581788,0.6516951,-0.01074007,28.96744,53.8552,0,0,0
333,1.66,-0.004995349,-0.05008629,0.9996383,22.42387,-564.9546,-179.6671,-0.1605816,0.6528376,-0.01050518,28.97309,53.86356,0,0,0
334,1.665,-0.00357419,-0.04865668,0.9985659,44.14162,-608.7711,-172.7681,-0.156131,0.6513358,-0.009620205,28.97937,53.87387,0,0,0
335,1.67,-0.005347614,-0.04867297,0.9981528,76.94934,-549.222,-215.4007,-0.1515789,0.6528376,-0.009005658,28.98613,53.88596,0,0,0
336,1.675,-0.002964483,-0.04954136,0.9955002,101.1987,-609.5795,-250.9874,-0.1515224,0.6537581,-0.01094454,28.9815,53.8778,0,0,0
337,1.68,-0.005512035,-0.0512754,0.9999723,132.5174,-582.0657,-270.211,-0.1545799,0.6528369,-0.01500776,28.97585,53.8686,0,0,0
338,1.685,-0.001789866,-0.04964927,1.000393,75.17913,-623.9268,-260.0443,-0.1554838,0.6481085,-0.01713747,28.97079,53.86127,0,0,0
339,1.69,-0.002911347,-0.05017915,1.002325,85.09844,-529.4843,-240.6031,-0.1545799,0.6483366,-0.01500726,28.96646,53.85594,0,0,0
340,1.695,-0.00152954,-0.04925323,0.9978405,92.12257,-580.3073,-266.2184,-0.1539572,0.652242,-0.01168189,28.96292,53.85264,0,0,0
341,1.7,-0.003718114,-0.05143476,1.000396,53.23761,-617.1263,-219.7687,-0.1545797,0.6558383,-0.01200696,28.96027,53.85136,0,0,0
342,1.705,-0.004721265,-0.05188592,0.999049,47.80451,-585.1208,-224.7381,-0.1539495,0.6523502,-0.01529988,28.95855,53.85201,0,0,0
343,1.71,-0.005869207,-0.05176118,1.00288,125.7896,-620.8164,-209.179,-0.1530799,0.6498368,-0.01650829,28.9578,53.85448,0,0,0
344,1.715,-0.005369907,-0.04951952,0.998917,43.76892,-635.2933,-248.105,-0.1540095,0.6509873,-0.01463929,28.95804,53.8586,0,0,0
345,1.72,-0.006391715,-0.05063984,1.000178,119.5366,-579.9503,-215.9214,-0.1575815,0.6543369,-0.01500901,28.95927,53.86419,0,0,0
346,1.725,-0.005605641,-0.04988984,0.9983504,94.48986,-585.5612,-169.3672,-0.1594674,0.650594,-0.0196468,28.96148,53.87106,0,0,0
347,1.73,-0.006319855,-0.05019384,1.001239,58.13306,-590.1566,-209.1339,-0.1575808,0.645335,-0.02250989,28.96464,53.87899,0,0,0
348,1.735,-0.006318456,-0.05056955,1.001905,65.45894,-588.7859,-206.8304,-0.1537501,0.6446679,-0.01843375,28.96871,53.88775,0,0,0
349,1.74,-0.004854355,-0.05010143,0.9978986,27.30583,-607.1935,-244.7899,-0.1530797,0.6528386,-0.01200671,28.9736,53.89711,0,0,0
